Epoch,ACC,AUC,AUPR,F1,LOSS,recall_1,recall_5,recall_10,recall_25,recall_50
62,0.9775390625,0.9998239975512704,0.9798683449074074,0.9782403027436141,0.18548851643527087,1.0,1.0,1.0,1.0,1.0
63,0.9765625,0.9998393021120294,0.9789930555555556,0.9772727272727273,0.18706228960809312,1.0,1.0,1.0,1.0,1.0
64,0.9765625,0.9998431282522191,0.9789930555555556,0.9772727272727273,0.18331596817563423,1.0,1.0,1.0,1.0,1.0
65,0.9765625,0.9998431282522191,0.9789930555555556,0.9772727272727273,0.18248650083307894,1.0,1.0,1.0,1.0,1.0
66,0.9765625,0.9998431282522191,0.9789930555555556,0.9772727272727273,0.1843463848506417,1.0,1.0,1.0,1.0,1.0
67,0.9765625,0.9998393021120294,0.9789930555555556,0.9772727272727273,0.1836169655308595,1.0,1.0,1.0,1.0,1.0
68,0.9765625,0.9998201714110805,0.9789930555555556,0.9772727272727273,0.1814266913740994,1.0,1.0,1.0,1.0,1.0
69,0.9765625,0.9998239975512704,0.9789930555555556,0.9772727272727273,0.18083090776679,1.0,1.0,1.0,1.0,1.0
70,0.9765625,0.9998163452708907,0.9789930555555556,0.9772727272727273,0.18353709926577721,1.0,1.0,1.0,1.0,1.0
71,0.9765625,0.9998163452708907,0.9789930555555556,0.9772727272727273,0.18514595422084312,1.0,1.0,1.0,1.0,1.0
72,0.9765625,0.9998163452708907,0.9789930555555556,0.9772727272727273,0.18281075997606422,1.0,1.0,1.0,1.0,1.0
73,0.9765625,0.9998201714110806,0.9789930555555556,0.9772727272727273,0.18173710752523675,1.0,1.0,1.0,1.0,1.0
74,0.9775390625,0.9998393021120294,0.9798683449074074,0.9782403027436141,0.17910405585541866,1.0,1.0,1.0,1.0,1.0
75,0.9775390625,0.9998354759718395,0.9798683449074074,0.9782403027436141,0.18152788145857812,1.0,1.0,1.0,1.0,1.0
76,0.978515625,0.9998239975512703,0.9807436342592593,0.9792060491493384,0.1812221046659488,1.0,1.0,1.0,1.0,1.0
77,0.9765625,0.9998239975512704,0.9789930555555556,0.9772727272727273,0.18227472472472073,1.0,1.0,1.0,1.0,1.0
78,0.9765625,0.9998239975512703,0.9789930555555556,0.9772727272727273,0.18409677824979553,1.0,1.0,1.0,1.0,1.0
79,0.9755859375,0.9998239975512704,0.9781177662037037,0.976303317535545,0.18725889905567783,1.0,1.0,1.0,1.0,1.0
80,0.9765625,0.9998316498316498,0.9789930555555556,0.9772727272727273,0.18185128279424134,1.0,1.0,1.0,1.0,1.0
81,0.9765625,0.9998316498316498,0.9789930555555556,0.9772727272727273,0.1861851604800222,1.0,1.0,1.0,1.0,1.0
82,0.9755859375,0.9998316498316498,0.9781177662037037,0.976303317535545,0.1870025906562205,1.0,1.0,1.0,1.0,1.0
83,0.9765625,0.9998393021120294,0.9789930555555556,0.9772727272727273,0.1836788833642231,1.0,1.0,1.0,1.0,1.0
84,0.9765625,0.9998316498316498,0.9789930555555556,0.9772727272727273,0.178929427984599,1.0,1.0,1.0,1.0,1.0
85,0.978515625,0.9998431282522191,0.9807436342592593,0.9792060491493384,0.17734207450530448,1.0,1.0,1.0,1.0,1.0
86,0.978515625,0.9998431282522192,0.9807436342592593,0.9792060491493384,0.1754876164199004,1.0,1.0,1.0,1.0,1.0
87,0.978515625,0.9998393021120293,0.9807436342592593,0.9792060491493384,0.17474681885585142,1.0,1.0,1.0,1.0,1.0
88,0.978515625,0.9998469543924089,0.9807436342592593,0.9792060491493384,0.17912594811662075,1.0,1.0,1.0,1.0,1.0
89,0.978515625,0.9998469543924089,0.9807436342592593,0.9792060491493384,0.1766951132296981,1.0,1.0,1.0,1.0,1.0
90,0.978515625,0.999846954392409,0.9807436342592593,0.9792060491493384,0.17762316180017024,1.0,1.0,1.0,1.0,1.0
91,0.978515625,0.9998469543924089,0.9807436342592593,0.9792060491493384,0.1805736367634836,1.0,1.0,1.0,1.0,1.0
92,0.9775390625,0.9998393021120293,0.9798683449074074,0.9782403027436141,0.18532160532527087,1.0,1.0,1.0,1.0,1.0
93,0.978515625,0.9998431282522191,0.9807436342592593,0.9792060491493384,0.17675585654751558,1.0,1.0,1.0,1.0,1.0
94,0.978515625,0.999846954392409,0.9807436342592593,0.9792060491493384,0.17518849577231776,1.0,1.0,1.0,1.0,1.0
95,0.9794921875,0.9998469543924089,0.9816189236111111,0.9801699716713881,0.17086905369205851,1.0,1.0,1.0,1.0,1.0
96,0.978515625,0.9998469543924089,0.9807436342592593,0.9792060491493384,0.17807716250308658,1.0,1.0,1.0,1.0,1.0
97,0.978515625,0.9998431282522191,0.9807436342592593,0.9792060491493384,0.17439323252938266,1.0,1.0,1.0,1.0,1.0
98,0.978515625,0.9998431282522191,0.9807436342592593,0.9792060491493384,0.17171459917767606,1.0,1.0,1.0,1.0,1.0
99,0.978515625,0.9998393021120294,0.9807436342592593,0.9792060491493384,0.17042586585682784,1.0,1.0,1.0,1.0,1.0
100,0.978515625,0.9998393021120294,0.9807436342592593,0.9792060491493384,0.17296315304747623,1.0,1.0,1.0,1.0,1.0
