Epoch,ACC,AUC,AUPR,F1,LOSS,recall_1,recall_5,recall_10,recall_25,recall_50
42,0.8466796875,0.9890931148141366,0.7641771183128763,0.8659265584970111,0.37232001831944217,1.0,1.0,1.0,1.0,1.0
43,0.8466796875,0.9891350790453519,0.7641771183128763,0.8659265584970111,0.3734889007118909,1.0,1.0,1.0,1.0,1.0
44,0.8466796875,0.9891503387657938,0.7641771183128763,0.8659265584970111,0.3737999316144851,1.0,1.0,1.0,1.0,1.0
45,0.849609375,0.9891503387657938,0.7676462117483894,0.8681506849315069,0.36927991582524555,1.0,1.0,1.0,1.0,1.0
46,0.84765625,0.9890969297442471,0.7653299892431072,0.8666666666666667,0.3743323929948019,1.0,1.0,1.0,1.0,1.0
47,0.8525390625,0.9891465238356834,0.7711469864024917,0.8703862660944206,0.3679670382380209,1.0,1.0,1.0,1.0,1.0
48,0.8515625,0.9891732283464567,0.7699765146336429,0.8696397941680961,0.36663481451068947,1.0,1.0,1.0,1.0,1.0
49,0.861328125,0.9891961179271196,0.7818437978455819,0.8771626297577856,0.3619745264031735,1.0,1.0,1.0,1.0,1.0
50,0.8583984375,0.9892838613196606,0.7782453313232519,0.8748921484037964,0.3646496333494724,1.0,1.0,1.0,1.0,1.0
51,0.8642578125,0.9892457120185558,0.7854757384750961,0.8794449262792714,0.36211882024963415,1.0,1.0,1.0,1.0,1.0
52,0.857421875,0.9892914911798817,0.7770532013097193,0.8741379310344827,0.36478661502042087,1.0,1.0,1.0,1.0,1.0
53,0.85546875,0.9893220106207654,0.7746798782552554,0.8726333907056799,0.36659983766821824,1.0,1.0,1.0,1.0,1.0
54,0.8486328125,0.989318195690655,0.7664863484363647,0.8674080410607358,0.37265643112914404,1.0,1.0,1.0,1.0,1.0
55,0.853515625,0.989325825550876,0.7723210266828308,0.8711340206185566,0.36749627177687216,1.0,1.0,1.0,1.0,1.0
56,0.849609375,0.9892914911798816,0.7676462117483894,0.8681506849315069,0.3720011261957552,1.0,1.0,1.0,1.0,1.0
57,0.845703125,0.9892914911798816,0.7630277198854473,0.8651877133105802,0.37458121810323064,1.0,1.0,1.0,1.0,1.0
58,0.845703125,0.9892533418787768,0.7630277198854473,0.8651877133105802,0.3737113439146924,1.0,1.0,1.0,1.0,1.0
59,0.849609375,0.9893410852713179,0.7676462117483894,0.8681506849315069,0.3695056523620224,1.0,1.0,1.0,1.0,1.0
60,0.8427734375,0.9894440883843008,0.7596002034354378,0.8629787234042553,0.3764383918241947,1.0,1.0,1.0,1.0,1.0
61,0.8564453125,0.9894555331746322,0.775864722536657,0.8733850129198966,0.36499625213582476,1.0,1.0,1.0,1.0,1.0
62,0.8662109375,0.989493682475737,0.7879158603288289,0.8809730668983492,0.35854720341922075,1.0,1.0,1.0,1.0,1.0
63,0.8662109375,0.9894440883843009,0.7879158603288289,0.8809730668983492,0.3584559956661906,1.0,1.0,1.0,1.0,1.0
64,0.8662109375,0.9894746078251847,0.7879158603288289,0.8809730668983492,0.35824982497706515,1.0,1.0,1.0,1.0,1.0
65,0.86328125,0.9895699810779467,0.7842613434658467,0.878682842287695,0.3603994664763377,1.0,1.0,1.0,1.0,1.0
66,0.865234375,0.9895699810779467,0.7866939048974176,0.8802083333333334,0.35965117690739135,1.0,1.0,1.0,1.0,1.0
67,0.8642578125,0.9895432765671733,0.7854757384750961,0.8794449262792714,0.35833704196738836,1.0,1.0,1.0,1.0,1.0
68,0.8603515625,0.9894936824757371,0.7806406125831078,0.8764044943820224,0.3615277773915295,1.0,1.0,1.0,1.0,1.0
69,0.8662109375,0.9894593481047428,0.7879158603288289,0.8809730668983492,0.3567998223761606,1.0,1.0,1.0,1.0,1.0
70,0.86328125,0.9894402734541904,0.7842613434658467,0.878682842287695,0.3611252856253486,1.0,1.0,1.0,1.0,1.0
71,0.8681640625,0.9894402734541904,0.7903712091520078,0.8825065274151436,0.3577409160316165,1.0,1.0,1.0,1.0,1.0
72,0.859375,0.9894173838735275,0.7794411294291339,0.8756476683937824,0.36281411765594385,1.0,1.0,1.0,1.0,1.0
73,0.8662109375,0.9894135689434169,0.7879158603288289,0.8809730668983492,0.36042543649273284,1.0,1.0,1.0,1.0,1.0
74,0.85546875,0.9894517182445218,0.7746798782552554,0.8726333907056799,0.36559899997791945,1.0,1.0,1.0,1.0,1.0
75,0.859375,0.9894707928950742,0.7794411294291339,0.8756476683937824,0.36467577521852945,1.0,1.0,1.0,1.0,1.0
76,0.8544921875,0.989390679362754,0.7734986518189878,0.8718830610490111,0.36602277793099347,1.0,1.0,1.0,1.0,1.0
77,0.8662109375,0.9894326435939694,0.7879158603288289,0.8809730668983492,0.3587351127016518,1.0,1.0,1.0,1.0,1.0
78,0.8623046875,0.9894669779649637,0.7830507023824375,0.8779220779220779,0.3611243258810646,1.0,1.0,1.0,1.0,1.0
79,0.8662109375,0.9894364585240799,0.7879158603288289,0.8809730668983492,0.35757027764339,1.0,1.0,1.0,1.0,1.0
80,0.8662109375,0.9894517182445218,0.7879158603288289,0.8809730668983492,0.3583821518886907,1.0,1.0,1.0,1.0,1.0
81,0.865234375,0.9894936824757371,0.7866939048974176,0.8802083333333334,0.3568258420737038,1.0,1.0,1.0,1.0,1.0
82,0.8603515625,0.9895280168467314,0.7806406125831078,0.8764044943820224,0.36232432320593944,1.0,1.0,1.0,1.0,1.0
83,0.8662109375,0.9895394616370629,0.7879158603288289,0.8809730668983492,0.35880483904111315,1.0,1.0,1.0,1.0,1.0
84,0.859375,0.9895661661478362,0.7794411294291339,0.8756476683937824,0.3647090134118116,1.0,1.0,1.0,1.0,1.0
85,0.8662109375,0.9895242019166209,0.7879158603288289,0.8809730668983492,0.3594510194088798,1.0,1.0,1.0,1.0,1.0
86,0.8671875,0.9895051272660685,0.7891416224749798,0.8817391304347827,0.3595672735436892,1.0,1.0,1.0,1.0,1.0
87,0.8662109375,0.9894517182445218,0.7879158603288289,0.8809730668983492,0.3600493680451109,1.0,1.0,1.0,1.0,1.0
88,0.8564453125,0.989413568943417,0.775864722536657,0.8733850129198966,0.3674452830473456,1.0,1.0,1.0,1.0,1.0
89,0.8583984375,0.989421198803638,0.7782453313232519,0.8748921484037964,0.36622109364634525,1.0,1.0,1.0,1.0,1.0
90,0.84765625,0.9894593481047428,0.7653299892431072,0.8666666666666667,0.3734590874346395,1.0,1.0,1.0,1.0,1.0
91,0.8486328125,0.9894593481047428,0.7664863484363647,0.8674080410607358,0.3715404319082154,1.0,1.0,1.0,1.0,1.0
92,0.8525390625,0.9894669779649639,0.7711469864024917,0.8703862660944206,0.36629313759749493,1.0,1.0,1.0,1.0,1.0
93,0.8486328125,0.9894364585240799,0.7664863484363647,0.8674080410607358,0.36820262523542624,1.0,1.0,1.0,1.0,1.0
94,0.849609375,0.9894593481047429,0.7676462117483894,0.8681506849315069,0.36802309340328065,1.0,1.0,1.0,1.0,1.0
95,0.849609375,0.9894555331746323,0.7676462117483894,0.8681506849315069,0.36915849330398487,1.0,1.0,1.0,1.0,1.0
96,0.8544921875,0.9894517182445218,0.7734986518189878,0.8718830610490111,0.36758941532116296,1.0,1.0,1.0,1.0,1.0
97,0.8525390625,0.9894707928950742,0.7711469864024917,0.8703862660944206,0.3695324413938579,1.0,1.0,1.0,1.0,1.0
98,0.8544921875,0.9894936824757371,0.7734986518189878,0.8718830610490111,0.36743438347275514,1.0,1.0,1.0,1.0,1.0
99,0.845703125,0.9894440883843009,0.7630277198854473,0.8651877133105802,0.37585407981714525,1.0,1.0,1.0,1.0,1.0
100,0.8525390625,0.9893906793627542,0.7711469864024917,0.8703862660944206,0.3685287390208032,1.0,1.0,1.0,1.0,1.0
