Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
58,0.87890625,0.9841413355307331,0.8086816720257235,0.9901574803149606,0.8056050192498798,0.8902654867256637,0.3256575374896329
59,0.8759765625,0.984068851858634,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3284394112145037
60,0.8740234375,0.9841375206006227,0.8012718600953895,0.9921259842519685,0.7988688828505439,0.8865435356200528,0.32953155735731343
61,0.873046875,0.9841604101812855,0.8,0.9921259842519685,0.7976070374015749,0.8857644991212654,0.3315498011058935
62,0.87109375,0.9841489653909541,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.3334239649379924
63,0.8720703125,0.9841337056705122,0.7987321711568938,0.9921259842519685,0.796349191462745,0.8849868305531167,0.33237230135750906
64,0.875,0.9841451504608436,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.3325643861808203
65,0.8720703125,0.9842176341329427,0.7987321711568938,0.9921259842519685,0.796349191462745,0.8849868305531167,0.3343313486147963
66,0.875,0.984259598364158,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.33200271725559105
67,0.875,0.9841489653909541,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.32958543531640316
68,0.875,0.9841298907404016,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.32861674239279637
69,0.873046875,0.9841337056705121,0.8,0.9921259842519685,0.7976070374015749,0.8857644991212654,0.331185128675088
70,0.875,0.9841527803210645,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.32704432862783506
71,0.8818359375,0.9842138192028321,0.8126009693053312,0.9901574803149606,0.8094857407688615,0.8926353149955635,0.32291449060244304
72,0.8818359375,0.984229078923274,0.8126009693053312,0.9901574803149606,0.8094857407688615,0.8926353149955635,0.3215061743148908
73,0.876953125,0.984171854971617,0.8060897435897436,0.9901574803149606,0.8030386019205532,0.8886925795053003,0.32493313012582803
74,0.875,0.9841794848318378,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.32832132797830127
75,0.8740234375,0.9842328938533846,0.8012718600953895,0.9921259842519685,0.7988688828505439,0.8865435356200528,0.3292521696594122
76,0.87109375,0.9841909296221694,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.33474148224854616
77,0.869140625,0.9842023744125008,0.7949526813880127,0.9921259842519685,0.7925994614558236,0.8826619964973731,0.33721730546562867
78,0.87109375,0.9842481535738266,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.33217318890297065
79,0.87109375,0.9841680400415065,0.7974683544303798,0.9921259842519685,0.7950953260490382,0.8842105263157894,0.32903550887704114
80,0.8740234375,0.9842328938533846,0.8012718600953895,0.9921259842519685,0.7988688828505439,0.8865435356200528,0.32663367326813386
81,0.875,0.9843740462674724,0.802547770700637,0.9921259842519685,0.8001347469155926,0.8873239436619719,0.32460614914316466
82,0.8759765625,0.9843511566868095,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3221406659663444
83,0.87890625,0.9842061893426113,0.8086816720257235,0.9901574803149606,0.8056050192498798,0.8902654867256637,0.3221841664403655
84,0.8798828125,0.9843168223158152,0.8099838969404187,0.9901574803149606,0.8068944269902177,0.8910540301151462,0.32254009706593934
85,0.87890625,0.9843244521760361,0.8086816720257235,0.9901574803149606,0.8056050192498798,0.8902654867256637,0.32518643807770786
86,0.8798828125,0.9843206372459257,0.8099838969404187,0.9901574803149606,0.8068944269902177,0.8910540301151462,0.3243860827537901
87,0.876953125,0.9842023744125008,0.8060897435897436,0.9901574803149606,0.8030386019205532,0.8886925795053003,0.3278120137943006
88,0.876953125,0.9841031862296282,0.8060897435897436,0.9901574803149606,0.8030386019205532,0.8886925795053003,0.3272795456573476
89,0.8818359375,0.9841909296221694,0.8126009693053312,0.9901574803149606,0.8094857407688615,0.8926353149955635,0.3238672912727907
90,0.88671875,0.9841947445522798,0.8192182410423453,0.9901574803149606,0.8160378818785428,0.8966131907308378,0.3223288018650692
91,0.8876953125,0.984156595251175,0.8205546492659054,0.9901574803149606,0.8173611364778551,0.8974130240856377,0.3214948385975731
92,0.88671875,0.9840459622779711,0.8192182410423453,0.9901574803149606,0.8160378818785428,0.8966131907308378,0.3213534340836759
93,0.8837890625,0.9840650369285235,0.8152350081037277,0.9901574803149606,0.8120938539885336,0.8942222222222223,0.32092998023927066
94,0.8876953125,0.9841871146920589,0.8205546492659054,0.9901574803149606,0.8173611364778551,0.8974130240856377,0.3174046064448248
95,0.88671875,0.984171854971617,0.8192182410423453,0.9901574803149606,0.8160378818785428,0.8966131907308378,0.3203703535909881
96,0.8779296875,0.9841604101812855,0.8073836276083467,0.9901574803149606,0.8043197508602331,0.8894783377541998,0.3221095603248614
97,0.8779296875,0.9841298907404017,0.8073836276083467,0.9901574803149606,0.8043197508602331,0.8894783377541998,0.32377739313096754
98,0.880859375,0.9840688518586339,0.8112903225806452,0.9901574803149606,0.8081879941103632,0.8918439716312057,0.3217989335771563
99,0.875,0.9842061893426113,0.8035143769968051,0.9901574803149606,0.8004885834240019,0.8871252204585537,0.32690923001905503
100,0.8759765625,0.9842176341329427,0.8048,0.9901574803149606,0.8017615526574803,0.8879082082965578,0.3303294024362913
