Epoch,ACC,AUC,Precision,Recall,AUPR,F1,LOSS
55,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12448809450324916
56,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12023710831590506
57,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11762857195844845
58,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11973056684973926
59,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12145819296711124
60,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12140631338843377
61,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12011777685438574
62,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.12242526946192811
63,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11985092201302905
64,0.9970703125,0.9999961850698895,0.9941291585127201,1.0,0.9941291585127201,0.9970559371933267,0.11143305683754079
65,0.99609375,0.9999961850698895,0.9921875,1.0,0.9921875,0.996078431372549,0.11286761187784577
66,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11368028376045913
67,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11655336714238729
68,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11670868450300986
69,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11983206163131399
70,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11833845050432501
71,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11507943740480187
72,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11852978694923877
73,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11794700396012558
74,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11737263985060054
75,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11639768259692573
76,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11236227153176515
77,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.1144513709923558
78,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11644000790465725
79,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11834319210856847
80,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11948784351943686
81,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11855875749324696
82,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12291504485165206
83,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12027394120286772
84,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11829530755676387
85,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11817386768461802
86,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12053605109758792
87,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11711637618782333
88,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.1215539850809364
89,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12167506379591941
90,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11987039402538358
91,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.12371468887067749
92,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11998970062359149
93,0.994140625,0.9999961850698895,0.9883268482490273,1.0,0.9883268482490273,0.9941291585127202,0.11784291667527214
94,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11780169525263773
95,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11699461040643655
96,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11483244213513899
97,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11408157796904561
98,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11695520473404031
99,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11508376661095099
100,0.9951171875,0.9999961850698895,0.9902534113060428,1.0,0.9902534113060428,0.9951028403525954,0.11549710840108673
